Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Cost Each
185275,Google Phone,1.0,600.0,04/15/19 17:56,"912 Adams St, Los Angeles, CA 90001",450
185282,LG Washing Machine,1.0,600.0,04/12/19 23:10,"827 Lincoln St, Austin, TX 73301",600
185283,iPhone,1.0,700.0,04/23/19 14:26,"391 1st St, San Francisco, CA 94016",525
185303,LG Dryer,1.0,600.0,04/01/19 17:34,"257 Highland St, New York City, NY 10001",600
185306,iPhone,1.0,700.0,04/14/19 13:12,"366 Lake St, Los Angeles, CA 90001",525
185311,Google Phone,1.0,600.0,04/21/19 18:57,"308 Forest St, New York City, NY 10001",450
185312,iPhone,1.0,700.0,04/05/19 20:11,"35 South St, Los Angeles, CA 90001",525
185320,Google Phone,1.0,600.0,04/02/19 17:42,"88 Highland St, Portland, OR 97035",450
185322,LG Dryer,1.0,600.0,04/18/19 12:49,"269 5th St, Boston, MA 02215",600
185323,Google Phone,1.0,600.0,04/30/19 13:50,"866 Dogwood St, Atlanta, GA 30301",450
185338,iPhone,1.0,700.0,04/19/19 06:52,"988 Dogwood St, Los Angeles, CA 90001",525
185343,Google Phone,1.0,600.0,04/02/19 19:39,"495 Hickory St, San Francisco, CA 94016",450
185368,iPhone,1.0,700.0,04/08/19 16:48,"169 Hill St, Boston, MA 02215",525
185371,Macbook Pro Laptop,1.0,1700.0,04/21/19 11:37,"417 4th St, New York City, NY 10001",1275
185380,iPhone,1.0,700.0,04/17/19 14:21,"842 Madison St, San Francisco, CA 94016",525
185405,iPhone,1.0,700.0,04/20/19 18:33,"7 13th St, Seattle, WA 98101",525
185410,Macbook Pro Laptop,1.0,1700.0,04/14/19 21:44,"217 Washington St, Seattle, WA 98101",1275
185413,ThinkPad Laptop,1.0,999.99,04/02/19 18:11,"435 Elm St, Portland, OR 97035",750
185425,iPhone,1.0,700.0,04/11/19 19:58,"302 Meadow St, Seattle, WA 98101",525
185441,ThinkPad Laptop,1.0,999.99,04/24/19 18:58,"674 Lake St, Seattle, WA 98101",750
185450,ThinkPad Laptop,1.0,999.99,04/06/19 15:54,"489 Walnut St, Los Angeles, CA 90001",750
185452,Google Phone,1.0,600.0,04/04/19 00:49,"490 5th St, Atlanta, GA 30301",450
185454,iPhone,1.0,700.0,04/04/19 13:32,"782 Wilson St, San Francisco, CA 94016",525
185459,Google Phone,1.0,600.0,04/02/19 22:35,"712 Dogwood St, Los Angeles, CA 90001",450
185483,iPhone,1.0,700.0,04/16/19 15:27,"423 Forest St, New York City, NY 10001",525
185486,Google Phone,1.0,600.0,04/10/19 21:08,"986 13th St, San Francisco, CA 94016",450
185490,ThinkPad Laptop,1.0,999.99,04/07/19 15:15,"325 12th St, Los Angeles, CA 90001",750
185494,ThinkPad Laptop,1.0,999.99,04/24/19 16:11,"260 8th St, San Francisco, CA 94016",750
185497,Macbook Pro Laptop,1.0,1700.0,04/28/19 01:52,"621 2nd St, San Francisco, CA 94016",1275
185500,ThinkPad Laptop,1.0,999.99,04/01/19 17:22,"983 8th St, San Francisco, CA 94016",750
185510,iPhone,1.0,700.0,04/02/19 17:46,"779 10th St, Boston, MA 02215",525
185518,Google Phone,1.0,600.0,04/23/19 22:07,"427 Ridge St, Boston, MA 02215",450
185524,iPhone,1.0,700.0,04/26/19 12:02,"971 South St, Seattle, WA 98101",525
185526,iPhone,1.0,700.0,04/25/19 18:32,"478 River St, Dallas, TX 75001",525
185534,iPhone,1.0,700.0,04/18/19 00:30,"122 West St, San Francisco, CA 94016",525
185548,ThinkPad Laptop,1.0,999.99,04/21/19 12:10,"362 13th St, Atlanta, GA 30301",750
185558,LG Dryer,1.0,600.0,04/24/19 13:14,"201 North St, Los Angeles, CA 90001",600
185561,iPhone,1.0,700.0,04/29/19 04:11,"220 Spruce St, San Francisco, CA 94016",525
185572,LG Washing Machine,1.0,600.0,04/22/19 09:12,"9 Lincoln St, San Francisco, CA 94016",600
185576,Macbook Pro Laptop,1.0,1700.0,04/15/19 22:11,"794 Jackson St, Los Angeles, CA 90001",1275
185580,iPhone,1.0,700.0,04/16/19 04:49,"355 Cherry St, Los Angeles, CA 90001",525
185584,iPhone,1.0,700.0,04/16/19 23:28,"204 12th St, Atlanta, GA 30301",525
185593,Google Phone,1.0,600.0,04/04/19 09:09,"298 Willow St, Los Angeles, CA 90001",450
185594,Google Phone,1.0,600.0,04/02/19 09:07,"158 7th St, San Francisco, CA 94016",450
185604,Google Phone,1.0,600.0,04/05/19 10:31,"98 6th St, San Francisco, CA 94016",450
185620,Google Phone,1.0,600.0,04/15/19 13:50,"374 7th St, Atlanta, GA 30301",450
185632,Macbook Pro Laptop,1.0,1700.0,04/07/19 19:06,"747 8th St, Los Angeles, CA 90001",1275
185635,Google Phone,1.0,600.0,04/12/19 21:32,"901 Hill St, Los Angeles, CA 90001",450
185651,Macbook Pro Laptop,1.0,1700.0,04/18/19 01:16,"172 Spruce St, Los Angeles, CA 90001",1275
185658,LG Washing Machine,1.0,600.0,04/24/19 13:22,"744 Park St, Seattle, WA 98101",600
185665,Google Phone,1.0,600.0,04/28/19 21:27,"250 Johnson St, Portland, OR 97035",450
185667,iPhone,1.0,700.0,04/22/19 19:46,"83 Cedar St, Boston, MA 02215",525
185672,ThinkPad Laptop,1.0,999.99,04/18/19 21:00,"410 12th St, San Francisco, CA 94016",750
185681,Google Phone,1.0,600.0,04/24/19 12:02,"105 2nd St, Seattle, WA 98101",450
185684,ThinkPad Laptop,1.0,999.99,04/22/19 11:50,"369 Jackson St, San Francisco, CA 94016",750
185696,Macbook Pro Laptop,1.0,1700.0,04/16/19 13:16,"957 Elm St, Los Angeles, CA 90001",1275
185701,iPhone,1.0,700.0,04/26/19 09:37,"29 Elm St, New York City, NY 10001",525
185712,Macbook Pro Laptop,1.0,1700.0,04/27/19 19:57,"230 5th St, Portland, ME 04101",1275
185714,LG Dryer,1.0,600.0,04/05/19 19:20,"413 Maple St, Boston, MA 02215",600
185732,iPhone,1.0,700.0,04/06/19 16:36,"276 9th St, Portland, OR 97035",525
185751,iPhone,1.0,700.0,04/25/19 12:18,"593 4th St, New York City, NY 10001",525
185764,ThinkPad Laptop,1.0,999.99,04/09/19 19:01,"440 7th St, Los Angeles, CA 90001",750
185768,ThinkPad Laptop,1.0,999.99,04/24/19 09:51,"146 West St, Atlanta, GA 30301",750
185771,Macbook Pro Laptop,1.0,1700.0,04/07/19 13:47,"387 10th St, Atlanta, GA 30301",1275
185775,ThinkPad Laptop,1.0,999.99,04/27/19 17:28,"512 Main St, New York City, NY 10001",750
185777,LG Dryer,1.0,600.0,04/04/19 14:15,"130 Hill St, Los Angeles, CA 90001",600
185788,ThinkPad Laptop,1.0,999.99,04/10/19 21:42,"654 Cedar St, Dallas, TX 75001",750
185811,ThinkPad Laptop,1.0,999.99,04/17/19 08:54,"972 10th St, Atlanta, GA 30301",750
185813,Macbook Pro Laptop,1.0,1700.0,04/23/19 21:15,"643 10th St, San Francisco, CA 94016",1275
185817,ThinkPad Laptop,1.0,999.99,04/25/19 21:54,"277 Chestnut St, New York City, NY 10001",750
185820,ThinkPad Laptop,1.0,999.99,04/23/19 19:32,"593 Washington St, Los Angeles, CA 90001",750
185827,iPhone,1.0,700.0,04/05/19 18:10,"158 Dogwood St, San Francisco, CA 94016",525
185835,Macbook Pro Laptop,1.0,1700.0,04/05/19 08:11,"125 South St, San Francisco, CA 94016",1275
185837,Macbook Pro Laptop,1.0,1700.0,04/07/19 19:59,"822 Madison St, San Francisco, CA 94016",1275
185855,ThinkPad Laptop,1.0,999.99,04/19/19 13:11,"255 1st St, Seattle, WA 98101",750
185856,ThinkPad Laptop,1.0,999.99,04/26/19 20:14,"3 Chestnut St, Austin, TX 73301",750
185862,iPhone,1.0,700.0,04/06/19 19:08,"998 Lake St, San Francisco, CA 94016",525
185872,Macbook Pro Laptop,1.0,1700.0,04/27/19 20:53,"953 Lake St, Los Angeles, CA 90001",1275
185890,Google Phone,1.0,600.0,04/22/19 09:14,"72 1st St, Los Angeles, CA 90001",450
185891,ThinkPad Laptop,1.0,999.99,04/21/19 19:54,"78 Cherry St, Seattle, WA 98101",750
185897,LG Washing Machine,1.0,600.0,04/03/19 10:31,"842 Highland St, Austin, TX 73301",600
185929,Google Phone,1.0,600.0,04/19/19 12:09,"458 9th St, New York City, NY 10001",450
185934,Google Phone,1.0,600.0,04/22/19 09:04,"759 12th St, Portland, OR 97035",450
185968,Macbook Pro Laptop,1.0,1700.0,04/22/19 17:12,"87 1st St, Los Angeles, CA 90001",1275
185972,ThinkPad Laptop,1.0,999.99,04/19/19 23:30,"328 Willow St, Los Angeles, CA 90001",750
185973,iPhone,1.0,700.0,04/12/19 17:24,"967 13th St, Los Angeles, CA 90001",525
185997,ThinkPad Laptop,1.0,999.99,04/22/19 10:58,"457 14th St, Atlanta, GA 30301",750
186007,iPhone,1.0,700.0,04/07/19 14:23,"990 Pine St, Los Angeles, CA 90001",525
186017,iPhone,1.0,700.0,04/04/19 00:32,"915 1st St, Los Angeles, CA 90001",525
186026,Macbook Pro Laptop,1.0,1700.0,04/29/19 21:44,"213 Washington St, Boston, MA 02215",1275
186029,ThinkPad Laptop,1.0,999.99,04/01/19 19:36,"466 Pine St, San Francisco, CA 94016",750
186057,iPhone,1.0,700.0,04/06/19 20:47,"694 West St, New York City, NY 10001",525
186071,Google Phone,1.0,600.0,04/18/19 17:35,"529 Cherry St, Boston, MA 02215",450
186075,ThinkPad Laptop,1.0,999.99,04/15/19 17:38,"579 Willow St, San Francisco, CA 94016",750
186085,iPhone,1.0,700.0,04/07/19 09:39,"68 Walnut St, Seattle, WA 98101",525
186087,Macbook Pro Laptop,1.0,1700.0,04/18/19 12:11,"271 Main St, Boston, MA 02215",1275
186096,Google Phone,1.0,600.0,04/10/19 21:02,"918 Adams St, New York City, NY 10001",450
186098,iPhone,1.0,700.0,04/29/19 18:09,"890 8th St, Los Angeles, CA 90001",525
186102,Google Phone,1.0,600.0,04/14/19 14:50,"876 Spruce St, Dallas, TX 75001",450
186105,iPhone,1.0,700.0,04/08/19 14:30,"736 12th St, Boston, MA 02215",525
186117,Google Phone,1.0,600.0,04/03/19 11:54,"494 Cedar St, Atlanta, GA 30301",450
186124,ThinkPad Laptop,1.0,999.99,04/06/19 11:18,"152 8th St, New York City, NY 10001",750
186137,Google Phone,1.0,600.0,04/13/19 09:40,"685 Pine St, San Francisco, CA 94016",450
186139,iPhone,1.0,700.0,04/06/19 17:57,"842 Meadow St, Los Angeles, CA 90001",525
186152,iPhone,1.0,700.0,04/26/19 23:56,"360 14th St, San Francisco, CA 94016",525
186158,iPhone,1.0,700.0,04/08/19 08:13,"344 Elm St, Boston, MA 02215",525
186177,Google Phone,1.0,600.0,04/30/19 13:53,"885 Johnson St, Dallas, TX 75001",450
186178,ThinkPad Laptop,1.0,999.99,04/07/19 15:27,"604 Center St, Seattle, WA 98101",750
186179,Google Phone,1.0,600.0,04/03/19 20:35,"845 Dogwood St, Boston, MA 02215",450
186218,Google Phone,1.0,600.0,04/22/19 13:24,"224 Cherry St, Boston, MA 02215",450
186226,Google Phone,1.0,600.0,04/30/19 07:43,"799 Johnson St, Los Angeles, CA 90001",450
186247,Google Phone,1.0,600.0,04/30/19 09:43,"661 Willow St, Los Angeles, CA 90001",450
186250,LG Washing Machine,1.0,600.0,04/16/19 11:14,"276 Maple St, Portland, OR 97035",600
186252,Macbook Pro Laptop,1.0,1700.0,04/12/19 08:41,"408 Johnson St, Dallas, TX 75001",1275
186273,ThinkPad Laptop,1.0,999.99,04/26/19 11:48,"753 1st St, Portland, OR 97035",750
186284,iPhone,1.0,700.0,04/06/19 01:13,"30 10th St, Dallas, TX 75001",525
186285,iPhone,1.0,700.0,04/29/19 14:58,"500 Chestnut St, San Francisco, CA 94016",525
186288,iPhone,1.0,700.0,04/07/19 09:41,"204 Spruce St, Austin, TX 73301",525
186296,Macbook Pro Laptop,1.0,1700.0,04/04/19 15:16,"491 4th St, San Francisco, CA 94016",1275
186302,LG Dryer,1.0,600.0,04/13/19 18:35,"505 Johnson St, Boston, MA 02215",600
186306,Macbook Pro Laptop,1.0,1700.0,04/14/19 19:52,"447 12th St, Atlanta, GA 30301",1275
186323,Google Phone,1.0,600.0,04/20/19 10:42,"185 10th St, New York City, NY 10001",450
186335,Macbook Pro Laptop,1.0,1700.0,04/18/19 11:57,"211 Hill St, San Francisco, CA 94016",1275
186336,ThinkPad Laptop,1.0,999.99,04/08/19 23:29,"785 13th St, Seattle, WA 98101",750
186344,Google Phone,1.0,600.0,04/04/19 10:14,"809 Hill St, Seattle, WA 98101",450
186367,Google Phone,1.0,600.0,04/18/19 23:39,"318 Spruce St, Dallas, TX 75001",450
186369,Google Phone,1.0,600.0,04/05/19 10:37,"930 Church St, Atlanta, GA 30301",450
186370,Google Phone,1.0,600.0,04/14/19 09:27,"927 Madison St, Portland, OR 97035",450
186382,Google Phone,1.0,600.0,04/13/19 18:30,"651 West St, New York City, NY 10001",450
186384,iPhone,1.0,700.0,04/02/19 00:00,"445 Madison St, San Francisco, CA 94016",525
186387,Macbook Pro Laptop,1.0,1700.0,04/05/19 15:10,"792 Hill St, Portland, ME 04101",1275
186398,iPhone,1.0,700.0,04/25/19 13:41,"156 Dogwood St, San Francisco, CA 94016",525
186403,LG Dryer,1.0,600.0,04/21/19 05:43,"995 12th St, Boston, MA 02215",600
186416,Google Phone,1.0,600.0,04/02/19 18:09,"23 Wilson St, New York City, NY 10001",450
186419,iPhone,1.0,700.0,04/17/19 17:15,"944 Sunset St, Dallas, TX 75001",525
186435,iPhone,1.0,700.0,04/04/19 19:21,"387 Highland St, Boston, MA 02215",525
186436,Google Phone,1.0,600.0,04/13/19 14:00,"366 Cherry St, Los Angeles, CA 90001",450
186444,iPhone,1.0,700.0,04/08/19 06:14,"535 South St, Dallas, TX 75001",525
186455,iPhone,1.0,700.0,04/08/19 10:27,"131 11th St, Los Angeles, CA 90001",525
186460,iPhone,1.0,700.0,04/22/19 08:47,"951 Cedar St, Atlanta, GA 30301",525
186468,iPhone,1.0,700.0,04/08/19 13:57,"887 Willow St, Los Angeles, CA 90001",525
186477,Google Phone,1.0,600.0,04/14/19 11:33,"312 10th St, New York City, NY 10001",450
186484,Macbook Pro Laptop,1.0,1700.0,04/24/19 16:42,"184 10th St, San Francisco, CA 94016",1275
186489,iPhone,1.0,700.0,04/12/19 12:30,"281 Cherry St, San Francisco, CA 94016",525
186492,Macbook Pro Laptop,1.0,1700.0,04/07/19 23:34,"606 7th St, New York City, NY 10001",1275
186501,Macbook Pro Laptop,1.0,1700.0,04/09/19 06:03,"475 Lake St, Atlanta, GA 30301",1275
186509,LG Washing Machine,1.0,600.0,04/27/19 11:49,"428 Dogwood St, Los Angeles, CA 90001",600
186510,Google Phone,1.0,600.0,04/25/19 23:15,"785 Center St, Seattle, WA 98101",450
186516,Google Phone,1.0,600.0,04/23/19 04:36,"687 Willow St, Seattle, WA 98101",450
186531,Macbook Pro Laptop,1.0,1700.0,04/09/19 07:38,"659 11th St, New York City, NY 10001",1275
186532,Google Phone,1.0,600.0,04/27/19 10:22,"860 Elm St, San Francisco, CA 94016",450
186533,Google Phone,1.0,600.0,04/18/19 00:14,"733 Main St, Austin, TX 73301",450
186534,Macbook Pro Laptop,1.0,1700.0,04/05/19 10:36,"689 4th St, San Francisco, CA 94016",1275
186541,ThinkPad Laptop,1.0,999.99,04/28/19 20:42,"957 Lakeview St, Los Angeles, CA 90001",750
186557,Macbook Pro Laptop,1.0,1700.0,04/18/19 20:35,"755 Willow St, Portland, OR 97035",1275
186558,iPhone,1.0,700.0,04/29/19 21:32,"167 Center St, Dallas, TX 75001",525
186561,Google Phone,1.0,600.0,04/03/19 06:48,"671 Dogwood St, San Francisco, CA 94016",450
186581,iPhone,1.0,700.0,04/22/19 18:28,"463 Jackson St, Los Angeles, CA 90001",525
186582,LG Dryer,1.0,600.0,04/19/19 20:34,"198 12th St, Dallas, TX 75001",600
186583,Google Phone,1.0,600.0,04/10/19 17:21,"777 North St, New York City, NY 10001",450
186587,Macbook Pro Laptop,1.0,1700.0,04/21/19 17:52,"483 Church St, Los Angeles, CA 90001",1275
186589,Macbook Pro Laptop,1.0,1700.0,04/24/19 19:05,"699 4th St, San Francisco, CA 94016",1275
186592,iPhone,1.0,700.0,04/14/19 12:15,"586 7th St, Seattle, WA 98101",525
186593,Google Phone,1.0,600.0,04/11/19 08:44,"970 River St, San Francisco, CA 94016",450
186594,iPhone,1.0,700.0,04/17/19 10:29,"200 Maple St, Boston, MA 02215",525
186600,Google Phone,1.0,600.0,04/06/19 19:45,"814 14th St, San Francisco, CA 94016",450
186618,Macbook Pro Laptop,1.0,1700.0,04/25/19 14:05,"851 Pine St, Dallas, TX 75001",1275
186622,Macbook Pro Laptop,1.0,1700.0,04/30/19 15:42,"666 Park St, Los Angeles, CA 90001",1275
186625,Google Phone,1.0,600.0,04/28/19 13:00,"930 Jefferson St, San Francisco, CA 94016",450
186640,iPhone,1.0,700.0,04/05/19 14:01,"886 Hickory St, San Francisco, CA 94016",525
186646,Macbook Pro Laptop,1.0,1700.0,04/24/19 21:31,"979 10th St, San Francisco, CA 94016",1275
186668,Google Phone,1.0,600.0,04/03/19 11:23,"72 Jackson St, San Francisco, CA 94016",450
186669,Google Phone,1.0,600.0,04/09/19 23:09,"651 Meadow St, Portland, OR 97035",450
186674,LG Washing Machine,1.0,600.0,04/19/19 17:52,"393 Hill St, Portland, OR 97035",600
186681,ThinkPad Laptop,1.0,999.99,04/13/19 17:53,"396 1st St, Los Angeles, CA 90001",750
186685,iPhone,1.0,700.0,04/13/19 19:03,"894 Cedar St, Austin, TX 73301",525
186688,Macbook Pro Laptop,1.0,1700.0,04/27/19 14:52,"944 Main St, New York City, NY 10001",1275
186698,Macbook Pro Laptop,1.0,1700.0,04/17/19 14:09,"823 Lincoln St, Los Angeles, CA 90001",1275
186713,iPhone,1.0,700.0,04/11/19 13:08,"297 Hickory St, Portland, OR 97035",525
186719,iPhone,1.0,700.0,04/28/19 19:20,"168 Forest St, Los Angeles, CA 90001",525
186722,Google Phone,1.0,600.0,04/11/19 23:58,"731 Dogwood St, San Francisco, CA 94016",450
186731,ThinkPad Laptop,1.0,999.99,04/04/19 14:57,"232 Main St, Dallas, TX 75001",750
186753,Google Phone,1.0,600.0,04/18/19 09:38,"529 8th St, Portland, OR 97035",450
186755,Google Phone,1.0,600.0,04/03/19 07:23,"477 Walnut St, Austin, TX 73301",450
186769,Macbook Pro Laptop,1.0,1700.0,04/24/19 08:33,"888 Highland St, Seattle, WA 98101",1275
186774,ThinkPad Laptop,1.0,999.99,04/17/19 07:16,"278 Center St, San Francisco, CA 94016",750
186781,iPhone,1.0,700.0,04/13/19 12:23,"778 Cedar St, Los Angeles, CA 90001",525
186787,iPhone,1.0,700.0,04/12/19 20:05,"888 Meadow St, San Francisco, CA 94016",525
186805,Macbook Pro Laptop,1.0,1700.0,04/03/19 11:51,"784 Wilson St, New York City, NY 10001",1275
186814,Google Phone,1.0,600.0,04/02/19 01:28,"456 South St, Boston, MA 02215",450
186816,iPhone,1.0,700.0,04/18/19 18:39,"671 Hickory St, San Francisco, CA 94016",525
186828,Google Phone,1.0,600.0,04/21/19 12:46,"282 Hickory St, Seattle, WA 98101",450
186831,iPhone,1.0,700.0,04/14/19 20:42,"599 12th St, Portland, OR 97035",525
186836,Google Phone,1.0,600.0,04/10/19 12:52,"424 10th St, Atlanta, GA 30301",450
186837,iPhone,1.0,700.0,04/18/19 09:36,"453 Chestnut St, Austin, TX 73301",525
186845,iPhone,1.0,700.0,04/13/19 11:23,"97 Hill St, Los Angeles, CA 90001",525
186870,ThinkPad Laptop,1.0,999.99,04/28/19 22:54,"666 Lake St, New York City, NY 10001",750
186873,ThinkPad Laptop,1.0,999.99,04/08/19 18:29,"787 Sunset St, Atlanta, GA 30301",750
186876,Google Phone,1.0,600.0,04/16/19 16:52,"106 6th St, Seattle, WA 98101",450
186879,Google Phone,1.0,600.0,04/09/19 18:40,"959 Jackson St, Seattle, WA 98101",450
186884,iPhone,1.0,700.0,04/24/19 07:24,"874 Hill St, San Francisco, CA 94016",525
186899,LG Dryer,1.0,600.0,04/05/19 21:07,"72 7th St, New York City, NY 10001",600
186904,Google Phone,1.0,600.0,04/07/19 10:55,"143 5th St, San Francisco, CA 94016",450
186916,Macbook Pro Laptop,1.0,1700.0,04/03/19 08:32,"344 Washington St, New York City, NY 10001",1275
186922,Google Phone,1.0,600.0,04/25/19 23:49,"124 Chestnut St, Austin, TX 73301",450
186927,ThinkPad Laptop,1.0,999.99,04/30/19 18:12,"572 Hickory St, New York City, NY 10001",750
186929,iPhone,1.0,700.0,04/30/19 10:05,"159 Cedar St, San Francisco, CA 94016",525
186935,Macbook Pro Laptop,1.0,1700.0,04/05/19 03:05,"437 Cherry St, New York City, NY 10001",1275
186939,Macbook Pro Laptop,1.0,1700.0,04/28/19 18:10,"991 Park St, New York City, NY 10001",1275
186943,Google Phone,1.0,600.0,04/02/19 13:14,"377 Main St, Boston, MA 02215",450
186947,Google Phone,1.0,600.0,04/05/19 05:22,"912 Johnson St, San Francisco, CA 94016",450
186955,Macbook Pro Laptop,1.0,1700.0,04/01/19 20:58,"621 Jefferson St, Portland, OR 97035",1275
186964,Macbook Pro Laptop,1.0,1700.0,04/28/19 20:34,"642 12th St, Los Angeles, CA 90001",1275
186974,iPhone,1.0,700.0,04/01/19 16:23,"860 Park St, Portland, OR 97035",525
186982,ThinkPad Laptop,1.0,999.99,04/25/19 10:11,"318 13th St, San Francisco, CA 94016",750
186986,ThinkPad Laptop,1.0,999.99,04/23/19 18:35,"677 7th St, New York City, NY 10001",750
187016,ThinkPad Laptop,1.0,999.99,04/23/19 10:04,"149 North St, Boston, MA 02215",750
187018,iPhone,1.0,700.0,04/11/19 17:03,"301 Walnut St, San Francisco, CA 94016",525
187030,Google Phone,1.0,600.0,04/17/19 15:11,"928 7th St, Boston, MA 02215",450
187037,Google Phone,1.0,600.0,04/05/19 15:16,"765 Spruce St, San Francisco, CA 94016",450
187040,Google Phone,1.0,600.0,04/23/19 16:37,"359 Johnson St, Seattle, WA 98101",450
187043,iPhone,1.0,700.0,04/25/19 16:47,"78 Ridge St, San Francisco, CA 94016",525
187047,iPhone,1.0,700.0,04/12/19 22:24,"624 14th St, Dallas, TX 75001",525
187053,LG Washing Machine,1.0,600.0,04/26/19 20:32,"564 Sunset St, New York City, NY 10001",600
187072,ThinkPad Laptop,1.0,999.99,04/01/19 21:13,"62 6th St, Atlanta, GA 30301",750
187081,Google Phone,1.0,600.0,04/08/19 15:31,"975 Forest St, Portland, OR 97035",450
187084,Google Phone,1.0,600.0,04/13/19 11:05,"507 Johnson St, San Francisco, CA 94016",450
187088,ThinkPad Laptop,1.0,999.99,04/13/19 13:48,"982 Sunset St, San Francisco, CA 94016",750
187108,iPhone,1.0,700.0,04/28/19 01:43,"298 Wilson St, Atlanta, GA 30301",525
187136,Google Phone,1.0,600.0,04/27/19 00:29,"171 Sunset St, San Francisco, CA 94016",450
187144,Google Phone,1.0,600.0,04/12/19 12:40,"154 12th St, Los Angeles, CA 90001",450
187145,iPhone,1.0,700.0,04/24/19 21:50,"166 West St, Atlanta, GA 30301",525
187146,Google Phone,1.0,600.0,04/07/19 13:12,"122 13th St, Portland, OR 97035",450
187169,ThinkPad Laptop,1.0,999.99,04/22/19 14:26,"300 Cedar St, Seattle, WA 98101",750
187175,Google Phone,1.0,600.0,04/18/19 13:37,"111 Elm St, Los Angeles, CA 90001",450
187177,Macbook Pro Laptop,1.0,1700.0,04/25/19 10:23,"979 Park St, Boston, MA 02215",1275
187179,iPhone,1.0,700.0,04/22/19 19:31,"476 Maple St, Los Angeles, CA 90001",525
187185,LG Washing Machine,1.0,600.0,04/08/19 14:05,"321 South St, Los Angeles, CA 90001",600
187189,LG Dryer,1.0,600.0,04/10/19 09:14,"938 10th St, New York City, NY 10001",600
187196,Google Phone,1.0,600.0,04/29/19 10:29,"249 Pine St, Seattle, WA 98101",450
187208,Google Phone,1.0,600.0,04/19/19 18:44,"505 Center St, Dallas, TX 75001",450
187212,ThinkPad Laptop,1.0,999.99,04/18/19 09:38,"155 6th St, Boston, MA 02215",750
187215,iPhone,1.0,700.0,04/01/19 22:34,"695 8th St, Boston, MA 02215",525
187229,Macbook Pro Laptop,1.0,1700.0,04/29/19 11:24,"247 Wilson St, Austin, TX 73301",1275
187232,LG Dryer,1.0,600.0,04/14/19 00:46,"797 Church St, Portland, OR 97035",600
187234,Macbook Pro Laptop,1.0,1700.0,04/09/19 07:57,"266 14th St, San Francisco, CA 94016",1275
187243,iPhone,1.0,700.0,04/15/19 17:40,"292 13th St, Boston, MA 02215",525
187246,Google Phone,1.0,600.0,04/14/19 21:16,"713 9th St, Dallas, TX 75001",450
187261,iPhone,1.0,700.0,04/21/19 14:22,"453 Park St, San Francisco, CA 94016",525
187274,Google Phone,1.0,600.0,04/17/19 19:15,"214 Jefferson St, Seattle, WA 98101",450
187300,Google Phone,1.0,600.0,04/21/19 16:11,"764 Highland St, Seattle, WA 98101",450
187312,Google Phone,1.0,600.0,04/05/19 20:33,"15 Main St, Atlanta, GA 30301",450
187330,LG Washing Machine,1.0,600.0,04/28/19 16:46,"823 River St, San Francisco, CA 94016",600
187333,LG Washing Machine,1.0,600.0,04/21/19 18:22,"18 Jefferson St, Los Angeles, CA 90001",600
187347,Macbook Pro Laptop,1.0,1700.0,04/27/19 13:43,"289 Hickory St, San Francisco, CA 94016",1275
187352,ThinkPad Laptop,1.0,999.99,04/20/19 09:27,"517 Wilson St, San Francisco, CA 94016",750
187353,Google Phone,1.0,600.0,04/17/19 16:02,"559 South St, San Francisco, CA 94016",450
187354,iPhone,1.0,700.0,04/04/19 08:11,"966 Meadow St, Dallas, TX 75001",525
187357,iPhone,1.0,700.0,04/26/19 11:58,"944 North St, San Francisco, CA 94016",525
187360,Macbook Pro Laptop,1.0,1700.0,04/06/19 15:41,"383 8th St, Los Angeles, CA 90001",1275
187366,ThinkPad Laptop,1.0,999.99,04/21/19 19:51,"706 14th St, San Francisco, CA 94016",750
187367,iPhone,1.0,700.0,04/22/19 21:30,"841 Church St, Boston, MA 02215",525
187369,Google Phone,1.0,600.0,04/30/19 19:50,"99 Cedar St, New York City, NY 10001",450
187370,iPhone,1.0,700.0,04/19/19 21:59,"958 Hill St, Los Angeles, CA 90001",525
187374,Google Phone,1.0,600.0,04/06/19 18:42,"112 Hickory St, Los Angeles, CA 90001",450
187385,Google Phone,1.0,600.0,04/18/19 20:26,"369 11th St, Seattle, WA 98101",450
187405,iPhone,1.0,700.0,04/11/19 07:33,"95 12th St, Portland, OR 97035",525
187407,iPhone,1.0,700.0,04/01/19 23:59,"229 Park St, Seattle, WA 98101",525
187412,Macbook Pro Laptop,1.0,1700.0,04/10/19 14:07,"951 Dogwood St, New York City, NY 10001",1275
187431,ThinkPad Laptop,1.0,999.99,04/11/19 18:15,"178 12th St, New York City, NY 10001",750
187433,LG Dryer,1.0,600.0,04/18/19 16:32,"141 Church St, Los Angeles, CA 90001",600
187460,Macbook Pro Laptop,1.0,1700.0,04/16/19 16:52,"187 Hickory St, Seattle, WA 98101",1275
187463,Google Phone,1.0,600.0,04/11/19 08:16,"842 Madison St, Los Angeles, CA 90001",450
187464,iPhone,1.0,700.0,04/05/19 22:30,"460 Center St, Austin, TX 73301",525
187478,ThinkPad Laptop,1.0,999.99,04/24/19 15:08,"680 Dogwood St, Boston, MA 02215",750
187481,Macbook Pro Laptop,1.0,1700.0,04/13/19 09:18,"979 Forest St, Seattle, WA 98101",1275
187489,ThinkPad Laptop,1.0,999.99,04/18/19 12:38,"365 Lincoln St, Boston, MA 02215",750
